entry_time,exit_time,direction,entry_price,exit_price,sl,tp,lots,pnl_points,pnl_dollars,reason,capital,be_moved,ob_formed
2025-03-11 07:00:00,2025-03-11 13:00:00,short,2897.84,2916.6974464285713,2916.6974464285713,2841.2676607142866,0.21,-18.857446428571166,-396.0063749999945,SL,39467.800839286116,False,2025-03-10 09:00:00
2025-03-11 13:00:00,2025-03-11 18:00:00,long,2908.49,2918.355,2908.99,2944.2282499999997,0.33,9.865000000000236,325.5450000000078,SessionEnd,39793.34583928612,True,2025-03-10 08:00:00
2025-03-12 08:00:00,2025-03-12 13:00:00,long,2918.195,2910.9977678571427,2910.9977678571427,2939.7866964285727,0.55,-7.1972321428575015,-395.8477678571626,SL,39397.498071428956,False,2025-03-11 14:00:00
2025-03-12 15:00:00,2025-03-12 18:00:00,long,2922.28,2935.21,2924.602142857143,2951.1751964285722,0.41,12.929999999999836,530.1299999999933,SessionEnd,39927.628071428946,True,2025-03-12 09:00:00
2025-03-17 12:00:00,2025-03-17 14:00:00,long,2986.635,2999.54030357143,2987.135,2999.54030357143,0.93,12.905303571429613,1200.193232142954,TP,41127.8213035719,True,2025-03-14 18:00:00
2025-03-19 07:00:00,2025-03-19 08:00:00,long,3036.115,3029.061839285714,3029.061839285714,3057.274482142857,0.58,-7.053160714285696,-409.0833214285703,SL,40718.737982143335,False,2025-03-18 17:00:00
2025-03-20 10:00:00,2025-03-20 13:00:00,long,3031.46,3031.96,3031.96,3046.442160714286,0.82,0.5,41.0,SL,40759.737982143335,True,2025-03-19 01:00:00
2025-03-24 14:00:00,2025-03-24 18:00:00,short,3018.485,3006.79,3017.985,2993.343285714286,0.49,11.695000000000164,573.055000000008,SessionEnd,41332.79298214334,True,2025-03-24 01:00:00
2025-03-27 07:00:00,2025-03-27 10:00:00,long,3030.585,3053.709642857143,3031.7935714285713,3053.709642857143,0.54,23.124642857143044,1248.7307142857244,TP,42581.52369642907,True,2025-03-26 08:00:00
2025-04-03 07:00:00,2025-04-03 10:00:00,long,3125.65,3113.0197857142857,3113.0197857142857,3163.540642857143,0.34,-12.630214285714374,-429.4272857142887,SL,42152.09641071478,False,2025-04-02 04:00:00
2025-04-03 15:00:00,2025-04-03 18:00:00,short,3124.33,3111.765,3123.83,3052.0970178571415,0.18,12.565000000000055,226.17000000000098,SessionEnd,42378.26641071478,True,2025-04-02 20:00:00
2025-04-07 14:00:00,2025-04-07 17:00:00,short,3019.045,2957.5128571428577,3001.1774285714287,2957.5128571428577,0.21,61.53214285714239,1292.1749999999902,TP,43670.44141071477,True,2025-04-07 04:00:00
2025-04-22 16:00:00,2025-04-22 18:00:00,short,3414.65,3378.623964285715,3414.15,3378.623964285715,0.36,36.02603571428517,1296.9372857142662,TP,44967.378696429034,True,2025-04-21 17:00:00
2025-04-28 16:00:00,2025-04-28 18:00:00,long,3326.365,3349.025,3326.865,3384.617982142856,0.23,22.66000000000031,521.1800000000071,SessionEnd,45488.55869642904,True,2025-04-27 22:00:00
2025-04-29 16:00:00,2025-04-29 18:00:00,long,3323.105,3319.97,3309.8035,3363.0095,0.34,-3.1350000000002183,-106.59000000000742,SessionEnd,45381.96869642903,False,2025-04-29 08:00:00
2025-04-30 08:00:00,2025-04-30 11:00:00,short,3307.185,3270.3783750000007,3288.857857142857,3270.3783750000007,0.37,36.80662499999926,1361.8451249999725,TP,46743.813821429,True,2025-04-29 14:00:00
2025-05-06 12:00:00,2025-05-06 18:00:00,long,3379.73,3415.725,3396.2957142857144,3456.78575,0.18,35.99499999999989,647.909999999998,SessionEnd,47391.723821429,True,2025-05-06 02:00:00
2025-05-12 07:00:00,2025-05-12 09:00:00,short,3272.665,3214.7442142857153,3261.1837499999997,3214.7442142857153,0.25,57.92078571428465,1448.0196428571162,TP,48839.74346428611,True,2025-05-11 23:00:00
2025-05-14 07:00:00,2025-05-14 18:00:00,short,3227.54,3172.035,3194.2076785714285,3159.5836249999998,0.22,55.50500000000011,1221.1100000000024,SessionEnd,50060.85346428611,True,2025-05-13 14:00:00
2025-05-15 10:00:00,2025-05-15 12:00:00,short,3172.065,3184.032107142857,3184.032107142857,3136.163678571429,0.42,-11.967107142857003,-502.6184999999941,SL,49558.234964286115,False,2025-05-14 19:00:00
2025-05-20 13:00:00,2025-05-20 14:00:00,long,3244.695,3283.696982142858,3231.6943392857142,3283.696982142858,0.38,39.00198214285774,1482.0753214285942,TP,51040.31028571471,False,2025-05-19 09:00:00
2025-05-22 09:00:00,2025-05-22 10:00:00,long,3307.51,3299.658214285714,3299.658214285714,3331.0653571428584,0.65,-7.851785714286052,-510.3660714285934,SL,50529.944214286115,False,2025-05-21 04:00:00
2025-05-23 11:00:00,2025-05-23 13:00:00,long,3341.27,3341.77,3341.77,3365.202071428572,0.63,0.5,31.5,SL,50561.444214286115,True,2025-05-22 03:00:00
2025-06-04 14:00:00,2025-06-04 18:00:00,long,3370.895,3376.25,3371.395,3401.009375,0.5,5.355000000000018,267.7500000000009,SessionEnd,50829.194214286115,True,2025-06-04 02:00:00
2025-06-05 09:00:00,2025-06-05 12:00:00,long,3380.285,3386.90375,3386.90375,3412.7195535714286,0.47,6.618750000000091,311.0812500000042,SL,51140.27546428612,True,2025-06-05 01:00:00
2025-06-10 13:00:00,2025-06-10 14:00:00,long,3337.9,3331.3561785714287,3331.3561785714287,3357.5314642857143,0.78,-6.543821428571391,-510.4180714285685,SL,50629.85739285755,False,2025-06-09 17:00:00
2025-06-11 17:00:00,2025-06-11 18:00:00,short,3329.975,3337.049482142857,3337.049482142857,3308.7515535714288,0.72,-7.07448214285705,-509.3627142857076,SL,50120.49467857184,False,2025-06-11 11:00:00
2025-06-12 10:00:00,2025-06-12 18:00:00,long,3369.01,3385.995,3370.9567857142856,3409.18455357143,0.37,16.984999999999673,628.4449999999879,SessionEnd,50748.93967857183,True,2025-06-11 23:00:00
2025-06-19 07:00:00,2025-06-19 08:00:00,short,3366.825,3371.3402142857144,3371.3402142857144,3353.279357142856,1.12,-4.515214285714592,-505.70400000003434,SL,50243.23567857179,False,2025-06-18 20:00:00
2025-06-23 16:00:00,2025-06-23 18:00:00,long,3383.825,3378.66,3370.456482142857,3423.930553571428,0.38,-5.164999999999964,-196.26999999999862,SessionEnd,50046.965678571796,False,2025-06-22 22:00:00
2025-06-26 12:00:00,2025-06-26 16:00:00,short,3333.315,3332.815,3332.815,3308.24592857143,0.6,0.5,30.0,SL,50076.965678571796,True,2025-06-25 23:00:00
2025-07-02 12:00:00,2025-07-02 13:00:00,long,3341.73,3335.5975357142856,3335.5975357142856,3360.127392857143,0.82,-6.132464285714377,-502.86207142857893,SL,49574.10360714322,False,2025-07-01 23:00:00
2025-07-03 09:00:00,2025-07-03 11:00:00,long,3344.465,3344.965,3344.965,3361.8706250000005,0.85,0.5,42.5,SL,49616.60360714322,True,2025-07-02 11:00:00
2025-07-09 12:00:00,2025-07-09 13:00:00,short,3296.67,3301.7199107142856,3301.7199107142856,3281.5202678571436,0.98,-5.049910714285488,-494.89124999997784,SL,49121.71235714324,False,2025-07-08 15:00:00
2025-07-10 13:00:00,2025-07-10 18:00:00,short,3315.77,3321.575,3323.8560535714287,3291.511839285714,0.61,-5.804999999999836,-354.10499999999,SessionEnd,48767.60735714325,False,2025-07-10 04:00:00
2025-07-15 15:00:00,2025-07-15 16:00:00,short,3347.89,3332.0203214285707,3353.179892857143,3332.0203214285707,0.92,15.869678571429176,1460.0104285714842,TP,50227.617785714734,False,2025-07-14 17:00:00
2025-07-17 12:00:00,2025-07-17 18:00:00,short,3326.905,3338.615,3343.915375,3275.8738750000007,0.3,-11.709999999999582,-351.29999999998745,SessionEnd,49876.317785714746,False,2025-07-16 14:00:00
2025-07-22 12:00:00,2025-07-22 14:00:00,long,3399.73,3422.409678571428,3401.9871428571428,3422.409678571428,0.66,22.679678571427758,1496.858785714232,TP,51373.17657142898,True,2025-07-21 23:00:00
2025-07-25 08:00:00,2025-07-25 18:00:00,short,3353.51,3338.835,3339.8792857142857,3294.556410714286,0.26,14.675000000000182,381.55000000000473,SessionEnd,51754.72657142898,True,2025-07-24 13:00:00
2025-07-30 12:00:00,2025-07-30 13:00:00,short,3327.57,3305.7660535714294,3334.837982142857,3305.7660535714294,0.71,21.803946428570725,1548.0801964285215,TP,53302.8067678575,False,2025-07-30 00:00:00
2025-08-01 09:00:00,2025-08-01 12:00:00,short,3296.36,3308.9342142857145,3308.9342142857145,3258.637357142857,0.42,-12.574214285714334,-528.117000000002,SL,52774.689767857504,False,2025-07-31 11:00:00
2025-08-04 11:00:00,2025-08-04 18:00:00,long,3364.795,3375.835,3370.438035714286,3389.1378035714283,0.65,11.039999999999964,717.5999999999976,SessionEnd,53492.2897678575,True,2025-08-03 22:00:00
2025-08-05 14:00:00,2025-08-05 15:00:00,long,3376.09,3387.9431607142856,3372.1389464285717,3387.9431607142856,1.35,11.853160714285423,1600.176696428532,TP,55092.46646428604,False,2025-08-04 20:00:00
2025-08-08 11:00:00,2025-08-08 12:00:00,long,3382.425,3399.8735892857144,3376.608803571429,3399.8735892857144,0.95,17.448589285714206,1657.6159821428496,TP,56750.08244642889,False,2025-08-07 02:00:00
2025-08-12 14:00:00,2025-08-12 18:00:00,short,3344.205,3349.105,3360.5066964285716,3295.299910714285,0.35,-4.900000000000091,-171.50000000000318,SessionEnd,56578.58244642889,False,2025-08-11 17:00:00
2025-08-14 07:00:00,2025-08-14 09:00:00,short,3358.095,3357.1735714285714,3357.1735714285714,3331.321017857142,0.63,0.9214285714283506,58.049999999986085,SL,56636.63244642888,True,2025-08-13 13:00:00
2025-08-18 08:00:00,2025-08-18 11:00:00,long,3345.52,3346.02,3346.02,3359.3888928571428,1.23,0.5,61.5,SL,56698.13244642888,True,2025-08-15 05:00:00
2025-08-19 14:00:00,2025-08-19 18:00:00,short,3330.915,3318.555,3327.4385714285713,3302.5825714285706,0.6,12.360000000000127,741.6000000000076,SessionEnd,57439.73244642888,True,2025-08-19 00:00:00
2025-08-20 14:00:00,2025-08-20 16:00:00,long,3340.86,3341.36,3341.36,3356.874160714286,1.08,0.5,54.0,SL,57493.73244642888,True,2025-08-19 08:00:00
2025-08-22 12:00:00,2025-08-22 13:00:00,short,3328.53,3335.22725,3335.22725,3308.438250000001,0.86,-6.697249999999713,-575.9634999999753,SL,56917.76894642891,False,2025-08-21 11:00:00
2025-08-22 14:00:00,2025-08-22 15:00:00,long,3341.945,3363.2369107142877,3334.847696428571,3363.2369107142877,0.8,21.291910714287496,1703.3528571429997,TP,58621.12180357191,False,2025-08-21 13:00:00
2025-08-26 07:00:00,2025-08-26 09:00:00,long,3370.685,3371.185,3371.185,3393.9295892857135,0.76,0.5,38.0,SL,58659.12180357191,True,2025-08-25 12:00:00
2025-08-28 08:00:00,2025-08-28 10:00:00,long,3398.405,3393.9918214285713,3393.9918214285713,3411.644535714287,1.33,-4.4131785714289435,-586.9527500000495,SL,58072.16905357186,False,2025-08-27 22:00:00
2025-09-02 07:00:00,2025-09-02 12:00:00,long,3476.955,3477.455,3477.455,3509.7815357142854,0.53,0.5,26.5,SL,58098.66905357186,True,2025-09-01 09:00:00
2025-09-09 14:00:00,2025-09-09 18:00:00,long,3636.15,3640.455,3636.65,3663.995839285715,0.63,4.304999999999836,271.2149999999897,SessionEnd,58369.88405357185,True,2025-09-08 22:00:00
2025-09-11 12:00:00,2025-09-11 13:00:00,short,3642.83,3623.770035714285,3649.1833214285716,3623.770035714285,0.92,19.05996428571507,1753.5167142857863,TP,60123.40076785763,False,2025-09-10 17:00:00
2025-09-15 09:00:00,2025-09-15 12:00:00,short,3641.05,3648.2604464285714,3648.2604464285714,3619.4186607142865,0.83,-7.210446428571231,-598.4670535714122,SL,59524.93371428622,False,2025-09-12 09:00:00
2025-09-15 12:00:00,2025-09-15 13:00:00,long,3638.26,3660.607107142858,3630.8109642857144,3660.607107142858,0.8,22.347107142857567,1787.7685714286054,TP,61312.702285714826,False,2025-09-15 00:00:00
2025-09-19 13:00:00,2025-09-19 18:00:00,long,3658.895,3683.67,3669.2341071428573,3685.7254999999996,0.69,24.77500000000009,1709.4750000000063,SessionEnd,63022.17728571483,True,2025-09-19 05:00:00
2025-10-01 07:00:00,2025-10-01 12:00:00,long,3869.855,3876.8008928571426,3876.8008928571426,3919.521821428572,0.38,6.945892857142553,263.943928571417,SL,63286.12121428625,True,2025-09-30 06:00:00
2025-10-02 14:00:00,2025-10-02 15:00:00,short,3856.055,3822.3074642857136,3867.3041785714286,3822.3074642857136,0.56,33.74753571428619,1889.8620000000267,TP,65175.98321428628,False,2025-10-02 01:00:00
2025-10-07 12:00:00,2025-10-07 14:00:00,long,3969.625,3970.125,3970.125,3999.6322857142854,0.65,0.5,32.5,SL,65208.48321428628,True,2025-10-07 00:00:00
2025-10-15 09:00:00,2025-10-15 18:00:00,long,4168.08,4200.84,4107.940285714286,4348.499142857142,0.11,32.76000000000022,360.3600000000024,SessionEnd,65568.84321428629,False,2025-10-14 05:00:00
2025-10-16 10:00:00,2025-10-16 16:00:00,long,4239.725,4278.8607500000035,4248.16375,4278.8607500000035,0.5,39.1357500000031,1956.787500000155,TP,67525.63071428644,True,2025-10-16 03:00:00
2025-10-20 11:00:00,2025-10-20 12:00:00,long,4262.5,4299.928321428572,4250.0238928571425,4299.928321428572,0.54,37.42832142857242,2021.1293571429105,TP,69546.76007142935,False,2025-10-20 02:00:00
2025-10-21 12:00:00,2025-10-21 13:00:00,short,4255.615,4213.9769285714265,4269.494357142858,4213.9769285714265,0.5,41.63807142857331,2081.9035714286656,TP,71628.66364285801,False,2025-10-20 03:00:00
2025-10-24 08:00:00,2025-10-24 13:00:00,short,4077.035,4116.748625,4116.748625,3957.894124999999,0.18,-39.71362500000032,-714.8452500000058,SL,70913.818392858,False,2025-10-22 19:00:00
2025-10-31 16:00:00,2025-10-31 18:00:00,short,3996.33,3999.92,4013.7456428571427,3944.0830714285717,0.41,-3.5900000000001455,-147.19000000000597,SessionEnd,70766.628392858,False,2025-10-31 04:00:00
2025-11-04 14:00:00,2025-11-04 16:00:00,short,3973.365,3972.865,3972.865,3921.544071428571,0.41,0.5,20.5,SL,70787.128392858,True,2025-11-04 06:00:00
2025-11-06 17:00:00,2025-11-06 18:00:00,long,3970.65,3987.915,3971.15,4002.8368928571435,0.66,17.264999999999873,1139.4899999999916,SessionEnd,71926.61839285798,True,2025-11-05 05:00:00
2025-11-12 15:00:00,2025-11-12 16:00:00,long,4142.595,4181.12298214286,4129.752339285714,4181.12298214286,0.56,38.5279821428594,2157.567000000127,TP,74084.18539285811,False,2025-11-12 00:00:00
2025-11-19 08:00:00,2025-11-19 15:00:00,long,4081.36,4103.198928571428,4103.198928571428,4129.103928571429,0.47,21.838928571427914,1026.4296428571117,SL,75110.61503571522,True,2025-11-18 20:00:00
2025-11-21 09:00:00,2025-11-21 12:00:00,short,4049.065,4071.4114642857144,4071.4114642857144,3982.025607142857,0.34,-22.34646428571432,-759.7797857142868,SL,74350.83525000094,False,2025-11-20 17:00:00
2025-11-21 16:00:00,2025-11-21 18:00:00,long,4084.71,4085.21,4085.21,4128.935249999999,0.5,0.5,25.0,SL,74375.83525000094,True,2025-11-20 20:00:00
2025-11-26 14:00:00,2025-11-26 18:00:00,long,4147.785,4164.795,4108.694071428572,4265.057785714283,0.19,17.01000000000022,323.19000000000415,SessionEnd,74699.02525000094,False,2025-11-25 14:00:00
2025-12-02 15:00:00,2025-12-02 16:00:00,short,4218.8,4190.505125000002,4228.231624999999,4190.505125000002,0.79,28.294874999997774,2235.295124999824,TP,76934.32037500077,False,2025-12-02 05:00:00
2025-12-03 14:00:00,2025-12-03 16:00:00,long,4210.24,4210.74,4210.74,4231.273589285712,1.1,0.5,55.0,SL,76989.32037500077,True,2025-12-02 21:00:00
2025-12-04 09:00:00,2025-12-04 16:00:00,short,4200.94,4217.348107142857,4217.348107142857,4151.715678571428,0.47,-16.40810714285726,-771.1810357142912,SL,76218.13933928647,False,2025-12-03 17:00:00
2025-12-05 16:00:00,2025-12-05 18:00:00,long,4206.345,4206.845,4206.845,4227.611357142859,1.08,0.5,54.0,SL,76272.13933928647,True,2025-12-05 00:00:00
2025-12-09 09:00:00,2025-12-09 13:00:00,long,4196.315,4196.815,4196.815,4231.321089285715,0.65,0.5,32.5,SL,76304.63933928647,True,2025-12-09 02:00:00
2025-12-12 16:00:00,2025-12-12 18:00:00,long,4278.605,4295.02,4279.105,4322.959732142854,0.52,16.415000000000873,853.5800000000454,SessionEnd,77158.21933928652,True,2025-12-11 18:00:00
2025-12-18 16:00:00,2025-12-18 17:00:00,long,4338.22,4322.374035714286,4322.374035714286,4385.757892857143,0.49,-15.845964285714217,-776.4522499999966,SL,76381.76708928651,False,2025-12-17 15:00:00
2025-12-22 13:00:00,2025-12-22 18:00:00,long,4419.455,4435.465,4420.179464285715,4451.905625000001,0.71,16.01000000000022,1136.7100000000155,SessionEnd,77518.47708928653,True,2025-12-22 07:00:00
2026-01-06 14:00:00,2026-01-06 18:00:00,long,4465.86,4488.675,4466.36,4499.58332142857,0.69,22.81500000000051,1574.2350000000351,SessionEnd,79092.71208928656,True,2026-01-06 07:00:00
2026-01-09 12:00:00,2026-01-09 17:00:00,long,4463.5,4491.56875,4491.56875,4518.539125,0.43,28.068750000000364,1206.9562500000156,SL,80299.66833928658,True,2026-01-08 00:00:00
2026-01-13 13:00:00,2026-01-13 15:00:00,long,4596.405,4606.6362500000005,4606.6362500000005,4634.94144642857,0.63,10.231250000000728,644.5687500000458,SL,80944.23708928663,True,2026-01-13 05:00:00
2026-01-15 14:00:00,2026-01-15 16:00:00,long,4592.905,4622.704910714287,4593.405,4622.704910714287,0.81,29.799910714286852,2413.792767857235,TP,83358.02985714386,True,2026-01-13 09:00:00
2026-01-16 15:00:00,2026-01-16 18:00:00,short,4605.865,4582.745,4605.365,4564.925017857143,0.61,23.11999999999989,1410.3199999999933,SessionEnd,84768.34985714385,True,2026-01-15 21:00:00
2026-01-23 16:00:00,2026-01-23 18:00:00,long,4965.26,4966.85,4932.775642857143,5062.713071428572,0.26,1.5900000000001455,41.34000000000378,SessionEnd,84809.68985714385,False,2026-01-23 01:00:00
2026-01-29 15:00:00,2026-01-29 16:00:00,short,5266.615,5299.028071428571,5299.028071428571,5169.375785714286,0.26,-32.41307142857113,-842.7398571428494,SL,83966.950000001,False,2026-01-28 14:00:00
2026-02-06 13:00:00,2026-02-06 18:00:00,long,4897.465,4962.47,4816.519607142857,5140.301178571429,0.1,65.00500000000011,650.0500000000011,SessionEnd,84617.000000001,False,2026-02-06 06:00:00
2026-02-10 07:00:00,2026-02-10 15:00:00,long,5020.51,5021.01,5021.01,5166.439750000003,0.17,0.5,8.5,SL,84625.500000001,True,2026-02-09 01:00:00
2026-02-11 13:00:00,2026-02-11 18:00:00,long,5051.195,5082.64,5051.695,5155.354357142856,0.24,31.44500000000062,754.6800000000148,SessionEnd,85380.18000000101,True,2026-02-10 14:00:00
2026-02-13 16:00:00,2026-02-13 18:00:00,long,4988.59,5031.185,4989.09,5046.835696428572,0.44,42.595000000000255,1874.1800000000112,SessionEnd,87254.36000000102,True,2026-02-13 03:00:00
2026-02-20 15:00:00,2026-02-20 16:00:00,long,4993.41,5050.339446428571,4974.433517857143,5050.339446428571,0.46,56.92944642857128,2618.754535714279,TP,89873.1145357153,False,2026-02-19 11:00:00
2026-02-23 14:00:00,2026-02-23 18:00:00,long,5165.79,5209.48,5174.965178571429,5284.257642857143,0.23,43.6899999999996,1004.8699999999908,SessionEnd,90877.9845357153,True,2026-02-23 00:00:00
2026-02-26 12:00:00,2026-02-26 15:00:00,long,5164.02,5136.975357142857,5136.975357142857,5245.15392857143,0.34,-27.044642857143117,-919.517857142866,SL,89958.46667857243,False,2026-02-24 21:00:00
2026-02-27 13:00:00,2026-02-27 18:00:00,long,5194.47,5245.34,5214.908214285715,5265.128839285716,0.38,50.86999999999989,1933.0599999999959,SessionEnd,91891.52667857242,True,2026-02-27 02:00:00
2026-03-05 13:00:00,2026-03-05 15:00:00,short,5148.755,5076.096660714286,5144.554642857143,5076.096660714286,0.38,72.65833928571374,2761.016892857122,TP,94652.54357142955,True,2026-03-05 06:00:00
2026-03-09 07:00:00,2026-03-09 18:00:00,short,5084.895,5123.46,5150.088732142857,4889.31380357143,0.15,-38.5649999999996,-578.474999999994,SessionEnd,94074.06857142955,False,2026-03-06 01:00:00
2026-03-10 12:00:00,2026-03-10 18:00:00,long,5184.245,5195.773392857142,5195.773392857142,5254.755125000001,0.4,11.528392857142535,461.1357142857014,SL,94535.20428571526,True,2026-03-10 02:00:00
2026-03-12 16:00:00,2026-03-12 18:00:00,short,5134.61,5094.49,5127.717142857143,5044.552410714283,0.31,40.11999999999989,1243.7199999999966,SessionEnd,95778.92428571526,True,2026-03-12 00:00:00
