time,open,high,low,close
2024-05-07T11:00:00-04:00,18148.31,18158.18,18130.81,18149.06
2024-05-07T12:00:00-04:00,18148.68,18159.81,18125.56,18136.31
2024-05-07T13:00:00-04:00,18136.81,18161.18,18079.68,18089.68
2024-05-07T14:00:00-04:00,18089.93,18109.81,18063.18,18090.18
2024-05-07T15:00:00-04:00,18090.43,18115.93,18077.93,18091.48
2024-05-07T16:00:00-04:00,18093.23,18111.48,18089.61,18093.86
2024-05-07T18:00:00-04:00,18086.57,18102.82,18080.07,18102.19
2024-05-07T19:00:00-04:00,18102.07,18107.44,18096.32,18103.07
2024-05-07T20:00:00-04:00,18103.57,18111.07,18100.19,18108.07
2024-05-07T21:00:00-04:00,18107.94,18113.94,18101.69,18103.57
2024-05-07T22:00:00-04:00,18103.44,18107.69,18093.82,18100.44
2024-05-07T23:00:00-04:00,18100.19,18102.19,18091.32,18093.69
2024-05-08T00:00:00-04:00,18093.32,18095.07,18084.69,18085.19
2024-05-08T01:00:00-04:00,18085.07,18095.44,18080.19,18093.69
2024-05-08T02:00:00-04:00,18093.82,18101.79,18083.54,18096.29
2024-05-08T03:00:00-04:00,18094.17,18112.54,18094.17,18100.42
2024-05-08T04:00:00-04:00,18099.79,18115.42,18089.79,18091.54
2024-05-08T05:00:00-04:00,18091.42,18101.79,18087.29,18093.04
2024-05-08T06:00:00-04:00,18092.92,18098.92,18079.04,18081.04
2024-05-08T07:00:00-04:00,18081.17,18083.17,18046.29,18051.79
2024-05-08T08:00:00-04:00,18050.29,18051.04,17971.79,17991.04
2024-05-08T09:00:00-04:00,17991.17,18073.02,17981.17,18067.64
2024-05-08T10:00:00-04:00,18067.14,18141.39,18050.89,18117.64
2024-05-08T11:00:00-04:00,18118.77,18134.14,18063.77,18073.64
2024-05-08T12:00:00-04:00,18073.27,18089.89,18054.52,18067.52
2024-05-08T13:00:00-04:00,18068.14,18079.14,18038.39,18077.89
2024-05-08T14:00:00-04:00,18077.64,18092.89,18067.89,18071.64
2024-05-08T15:00:00-04:00,18071.39,18099.02,18054.39,18084.57
2024-05-08T16:00:00-04:00,18083.94,18083.94,18052.69,18063.19
2024-05-08T18:00:00-04:00,18055.45,18075.83,18055.45,18068.2
2024-05-08T19:00:00-04:00,18068.33,18069.83,18060.45,18061.83
2024-05-08T20:00:00-04:00,18062.7,18070.45,18054.08,18066.45
