time,open,high,low,close
2026-02-13T13:00:00-05:00,68995.98,69379.28,68853.91,69095.19
2026-02-13T14:00:00-05:00,69095.96,69200,68877,68898.67
2026-02-13T15:00:00-05:00,68896.29,68935.42,68640.65,68729.57
2026-02-13T16:00:00-05:00,68733.72,69039.39,68682.6,68854.05
2026-02-13T17:00:00-05:00,68854.05,68965,68682.6,68959.97
2026-02-13T18:00:00-05:00,68959.96,68960.03,68775.58,68812
2026-02-13T19:00:00-05:00,68812,69101.17,68723.15,69066.1
2026-02-13T20:00:00-05:00,69060,69076,68883.11,68922.72
2026-02-13T21:00:00-05:00,68922.72,68978.49,68801.62,68838.01
2026-02-13T22:00:00-05:00,68838,68984.82,68809.5,68941.67
2026-02-13T23:00:00-05:00,68941.67,68966.06,68754,68759.86
2026-02-14T00:00:00-05:00,68759.86,68877.76,68715.73,68736.43
2026-02-14T01:00:00-05:00,68736.43,68900,68697.63,68897.77
2026-02-14T02:00:00-05:00,68897.77,69308,68848.2,69179.9
2026-02-14T03:00:00-05:00,69179.9,69834.72,69171.12,69705.72
2026-02-14T04:00:00-05:00,69707.55,69864.9,69535.45,69676.21
2026-02-14T05:00:00-05:00,69676.2,69676.2,69543.72,69630.51
2026-02-14T06:00:00-05:00,69630.51,70531.53,69630.51,70469.17
2026-02-14T07:00:00-05:00,70469.17,70499.99,69579,69600.24
2026-02-14T08:00:00-05:00,69609.49,69745.48,69190.96,69445.41
2026-02-14T09:00:00-05:00,69445.4,69841.8,69308.74,69687.34
2026-02-14T10:00:00-05:00,69687.34,70029.72,69542.01,69767.28
2026-02-14T11:00:00-05:00,69767.29,69800,69263.02,69724
2026-02-14T12:00:00-05:00,69723.78,69895.6,69577.86,69713.33
2026-02-14T13:00:00-05:00,69713.33,69841.5,69638.95,69741.5
2026-02-14T14:00:00-05:00,69742.44,69882,69572.96,69845.55
2026-02-14T15:00:00-05:00,69845.21,70000,69704.72,69982.01
2026-02-14T16:00:00-05:00,69982.01,70218.54,69636.01,69897.68
2026-02-14T17:00:00-05:00,69897.73,70053.91,69726.17,69923.78
2026-02-14T18:00:00-05:00,69923.77,69984.04,69681.97,69786.96
2026-02-14T19:00:00-05:00,69786.96,69827.78,69556.34,69741.18
2026-02-14T20:00:00-05:00,69730.72,69862.5,69311.88,69672.06
2026-02-14T21:00:00-05:00,69672.06,69719.99,69310,69445.92
2026-02-14T22:00:00-05:00,69445.92,69980.61,69212.82,69925.01
2026-02-14T23:00:00-05:00,69925.01,70490,69834.53,70162.52
2026-02-15T00:00:00-05:00,70162.52,70454.01,70100,70237.99
2026-02-15T01:00:00-05:00,70237.98,70510,70155,70373.96
2026-02-15T02:00:00-05:00,70373.96,70897.57,70275.41,70790.31
2026-02-15T03:00:00-05:00,70793.99,70941.65,70144.47,70410.28
2026-02-15T04:00:00-05:00,70410.29,70636.67,70338.62,70387.45
2026-02-15T05:00:00-05:00,70387.45,70490.7,70181.76,70392.94
